,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
395,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
396,Ikeja,1500000,2,2,3,Aguda, Lagos
397,Ikeja,1500000,2,2,3,Aguda, Lagos
398,Ikeja,1500000,2,2,3,Aguda, Lagos
399,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
400,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
401,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
402,Ikeja,1500000,2,2,3,Aguda, Lagos
403,Ikeja,1500000,2,2,3,Aguda, Lagos
404,Ikeja,1500000,2,2,3,Aguda, Lagos
405,Ikeja,1500000,2,2,3,Aguda, Lagos
406,Ikeja,1500000,2,2,3,Aguda, Lagos
407,Ikeja,1500000,2,2,3,Aguda, Lagos
408,Ikeja,1500000,2,2,3,Aguda, Lagos
409,Ikeja,1500000,2,2,3,Aguda, Lagos
410,Ikeja,1500000,2,2,3,Aguda, Lagos
411,Ikeja,180000000,3,3,4,Merit Estate, Lagos
412,Ikeja,180000000,3,3,4,Merit Estate, Lagos
413,Ikeja,180000000,3,3,4,Merit Estate, Lagos
414,Ikeja,750000,1,1,2,Off College Road, Lagos
415,Ikeja,750000,1,1,2,Off College Road, Lagos
416,Ikeja,750000,1,1,2,Off College Road, Lagos
417,Ikeja,750000,1,1,2,Off College Road, Lagos
418,Ikeja,750000,1,1,2,Off College Road, Lagos
419,Ikeja,750000,1,1,2,Off College Road, Lagos
420,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
421,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
422,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
423,Ikeja,750000,1,1,2,Off College Road, Lagos
424,Ikeja,750000,1,1,2,Off College Road, Lagos
425,Ikeja,750000,1,1,2,Off College Road, Lagos
426,Ikeja,1500000,2,2,3,Aguda, Lagos
427,Ikeja,1500000,2,2,3,Aguda, Lagos
428,Ikeja,1500000,2,2,3,Aguda, Lagos
429,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
430,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
431,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
432,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
433,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
434,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
435,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
436,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
437,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
438,Ikeja,1500000,2,2,3,Aguda, Lagos
439,Ikeja,1500000,2,2,3,Aguda, Lagos
440,Ikeja,1500000,2,2,3,Aguda, Lagos
441,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
442,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
443,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
444,Ikeja,1500000,2,2,3,Aguda, Lagos
445,Ikeja,1500000,2,2,3,Aguda, Lagos
446,Ikeja,1500000,2,2,3,Aguda, Lagos
447,Ikeja,750000,1,1,2,Off College Road, Lagos
448,Ikeja,750000,1,1,2,Off College Road, Lagos
449,Ikeja,750000,1,1,2,Off College Road, Lagos
450,Ikeja,750000,1,1,2,Off College Road, Lagos
451,Ikeja,750000,1,1,2,Off College Road, Lagos
